ID,Name,CAS Number,Standard_Smiles,Type,Total weight /kg,Piece weight /mg,Content(%),Part,Family,Specie,Reference,DOI,ContentID
TPCN01995,Aggreganoids B,'2369637-02-3',C=C1C2CC2C2(C)CC3=C(C(O)C12)C(C)(Cc1oc2c(c1C)C(c1oc4c(c1C)C(O)C1C(=C)C5CC5C1(C)C4)C1=C(C)C4CC4C1(C)C2)C(=O)O3,Sesquiterpenoids,7.0,1.5,2.1e-05,Roots,Celastraceae,Lindera aggregata,Org Lett 21(14): 5753-5756.(2019),10.1021/acs.orglett.9b02166,SP01315
TPCN01996,"11β, 13-dihydroreynosin-β-D-glucoside",'133086-85-8',C=C1CCC(OC2OC(CO)C(O)C(O)C2O)C2(C)CCC3C(C)C(=O)OC3C12,Sesquiterpenoids,9.4,2.0,2.1e-05,Whole plants,Celastraceae,Sonchus arvensis,Fitoterapia 81(5): 424-428.(2010),10.1016/j.fitote.2009.12.001,SP01316
TPCN01997,Japonicones E,'1228171-23-0',C=C1C(=O)OC2CC(C)C34CC5(C(=O)OC6CC7(C)C(O)CCC(=C)C7(OO)CC65)C(C(C)=C3CC12)C4OC(C)=O,Sesquiterpenoids,20.0,4.2,2.1e-05,Aerial parts,Asteraceae,Inula japonica,Planta Med 76(3): 278-283.(2010),10.1055/s-0029-1186065,SP01317
TPCN01998,Japonicones F,'1228171-25-2',C=C1C(=O)OC2CC(C)C34CC5(C(=O)OC6CC7(C)C(O)CCC(C)C7(O)CC65)C(C(C)=C3CC12)C4OC(C)=O,Sesquiterpenoids,20.0,4.1,2.1e-05,Aerial parts,Asteraceae,Inula japonica,Planta Med 76(3): 278-283.(2010),10.1055/s-0029-1186065,SP01318
TPCN01999,Japonicones J,'1228171-30-9',C=C1C(=O)OC2CC(C)C34CC5(C(=O)OC6CC(C)(OC(=O)C(C)C)C(C(C)CCCO)=CC65)C(C(C)=C3CC12)C4OC(C)=O,Sesquiterpenoids,20.0,4.1,2.1e-05,Aerial parts,Asteraceae,Inula japonica,Planta Med 76(3): 278-283.(2010),10.1055/s-0029-1186065,SP01319
TPCN02000,Helivypolides H,'887115-14-2',C=C1C(=O)OC2CC(=C)C3(O)CC(OC)C(C)(CC(OC(=O)C(C)=CC)C12)O3,Sesquiterpenoids,5.0,1.0,2e-05,Leaves,Asteraceae,Helianthus annuus,J Nat Prod 69(5): 795-800.(2006),10.1021/np060056s,SP01320
TPCN02001,3-hydroxysolavetivone-beta-D-glucoside A,'62574-25-8',C=C(C)C1CCC2(C1)C(C)=CC(=O)C(OC1OC(CO)C(O)C(O)C1O)C2C,Sesquiterpenoids,20.0,4.0,2e-05,Leaves,Solanaceae,Nicotiana tabacum,J Asian Nat Prod Res 12(3): 252-256.(2010),10.1080/10286020903550947,SP01321
TPCN02002,Rishitin M1-13-O-β-D-glucopyranoside,'1228542-11-7',C=C(COC1OC(CO)C(O)C(O)C1O)C1CCC2=C(C1)C(C)C(O)C(O)C2,Sesquiterpenoids,20.0,4.0,2e-05,Leaves,Solanaceae,Nicotiana tabacum,J Asian Nat Prod Res 11(7): 675-680.(2009),10.1080/10286020903002121,SP01322
TPCN02003,New 1,'2365059-07-8',CC1=C2CC34OC(C)(C(O)C2(O)OC1=O)C3CCC4C,Sesquiterpenoids,19.0,3.8,2e-05,Roots,Zingiberaceae,Curcuma kwangsiensis,Chem Biodivers 16(5): e1900123.(2019),10.1002/cbdv.201900123,SP01323
TPCN02004,Phyllaemblicins H6,'1799849-86-7',CC1COC2(CC1OC(=O)c1ccccc1)OC1CC(C(=O)OCC3OC(O)C(O)C(O)C3O)CC(O)C1(O)C2=O,Sesquiterpenoids,109.0,21.0,1.9e-05,Roots,Phyllanthaceae,Phyllanthus emblica,Phytochemistry 117: 123-134.(2015),10.1016/j.phytochem.2015.06.001,SP01324
TPCN02005,Japonicones H,'1228171-28-5',C=C1C(=O)OC2CC(C)C34CC5(C(=O)OC6CC(C)(O)C(C(C)CCCO)=CC65)C(C(C)=C3CC12)C4OC(C)=O,Sesquiterpenoids,20.0,3.8,1.9e-05,Aerial parts,Asteraceae,Inula japonica,Planta Med 76(3): 278-283.(2010),10.1055/s-0029-1186065,SP01325
TPCN02006,Triptregeline A,'2197992-83-7',CC(=O)OCC12C(OC(=O)c3cccnc3)C(OC(C)=O)CC(C)(O)C13OC(C)(C)C(C(OC(C)=O)C2OC(=O)c1ccccc1)C3O,Sesquiterpenoids,8.0,1.5,1.9e-05,Stems,Celastraceae,Tripterygium regelii,Fitoterapia 112: 1-8.(2016),10.1016/j.fitote.2016.04.016,SP01326
TPCN02007,Triptregeline C,'2197992-85-9',CC(=O)OC1C2C(O)C(OC(=O)c3ccccc3)C3(CO)C(OC(=O)c4cccnc4)CCC(C)(O)C13OC2(C)C,Sesquiterpenoids,8.0,1.5,1.9e-05,Stems,Celastraceae,Tripterygium regelii,Fitoterapia 112: 1-8.(2016),10.1016/j.fitote.2016.04.016,SP01327
TPCN02008,Coriatin,'91653-75-7',CC(C)(O)C1C2CC3(C)C4(CO4)C4OC4C3(O)C1C(=O)O2,Sesquiterpenoids,32.0,6.0,1.9e-05,Leaves,Loranthaceae,Scurrula parasitica,Chem Pharm Bull (Tokyo) 35(1): 182-187.(1987),10.1248/cpb.35.182,SP01328
TPCN02009,Triptersinines H,'1416246-40-6',CC(=O)OCC12C(OC(=O)c3ccoc3)CCC(C)(O)C13OC(C)(C)C(C(OC(=O)c1cccnc1)C2OC(=O)c1ccoc1)C3OC(C)=O,Sesquiterpenoids,50.0,9.0,1.8e-05,Leaves,Celastraceae,Tripterygium wilfordii,J Nat Prod 76(1): 85-90.(2013),10.1021/np300759u,SP01329
TPCN02010,Triptersinines I,'1416246-43-9',CC(=O)OCC12C(OC(=O)c3ccoc3)CCC(C)(O)C13OC(C)(C)C(C(OC(C)=O)C2OC(=O)c1ccoc1)C3O,Sesquiterpenoids,50.0,9.0,1.8e-05,Leaves,Celastraceae,Tripterygium wilfordii,J Nat Prod 76(1): 85-90.(2013),10.1021/np300759u,SP01330
TPCN02011,Triptersinoids D,'2579128-48-4',CC(=O)OCC12C(OC(=O)c3ccccc3)C(=O)C3C(O)C1(OC3(C)C)C(C)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O,Sesquiterpenoids,30.0,5.1,1.7e-05,Leaves,Celastraceae,Tripterygium wilfordii,Bioorg Chem 92: 103288.(2019),10.1016/j.bioorg.2019.103288,SP01331
TPCN02012,Eremantholide C (EreC),'69883-97-2',C=C(C)C1(O)OC2CC3(C)OC(=CC3=O)C(C)=CC3OC(=O)C1(C)C32,Sesquiterpenoids,3.0,0.5,1.7e-05,Stems,Asteraceae,Lychnophora trichocarpha,Phytother Res 27(3): 384-389.(2013),10.1002/ptr.4736,SP01332
TPCN02013,Triptregeline H,'2197992-91-7',CC(=O)OCC12C(OC(=O)c3ccccc3)CCC(C)(O)C13OC(C)(C)C(C(O)C2OC(=O)c1cccnc1)C3OC(C)=O,Sesquiterpenoids,8.0,1.3,1.6e-05,Stems,Celastraceae,Tripterygium regelii,Fitoterapia 112: 1-8.(2016),10.1016/j.fitote.2016.04.016,SP01333
TPCN02014,Myrianthic acid,'89786-84-5',CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1(C)O,Sesquiterpenoids,31.0,5.0,1.6e-05,Whole plants,Bignoniaceae,Incarvillea delavayi,Nat Prod Res 24(10): 915-919(2010),10.1080/14786410802421026,SP01334
TPCN02015,Argutalactone,'1422043-48-8',CC1CC(=O)C=C2C(=O)OC(C)(CO)C3CCC21C3,Sesquiterpenoids,24.9,4.0,1.6e-05,Roots,Bignoniaceae,Incarvillea arguta,J Asian Nat Prod Res 14(5): 496-502.（2012）,10.1080/10286020.2012.668535,SP01335
TPCN02016,Triptersinines E,'1416246-24-6',CC(=O)OCC12C(OC(=O)C=Cc3ccccc3)CCC(C)(O)C13OC(C)(C)C(C(OC(C)=O)C2OC(=O)c1cccnc1)C3OC(C)=O,Sesquiterpenoids,50.0,8.0,1.6e-05,Leaves,Celastraceae,Tripterygium wilfordii,J Nat Prod 76(1): 85-90.(2013),10.1021/np300759u,SP01336
TPCN02017,Hupehenolide B,'1437505-89-9',CC1CC2OC(=O)C(CO)C2CC2(C)C(=O)C=CC12,Sesquiterpenoids,25.0,4.0,1.6e-05,Aerial parts,Asteraceae,Inula hupehensis,Arch Pharm Res 36(11): 1319-1325.(2013),10.1007/s12272-013-0135-1,SP01337
TPCN02018,"(2E,8Z)-Deca-2,8-diene-4,6-diyne-1,10-diol-1-O-β-D-glucopyranoside",'1932660-17-7',OCC=CC#CC#CC=CCOC1OC(CO)C(O)C(O)C1O,Sesquiterpenoids,100.0,16.0,1.6e-05,Subterraneous stems,Asteraceae,Atractylodes lancea,J Nat Prod 79(6): 1567-1575.(2016),10.1021/acs.jnatprod.6b00066,SP01338
TPCN02019,Curcumane C,'2411479-35-9',CC(=O)CCC1C2=C(CCC1C)C(C)(C)OC2=O,Sesquiterpenoids,50.0,7.8,1.6e-05,Subterraneous stems,Zingiberaceae,Curcuma longa,Bioorg Chem 92: 103275.(2019),10.1080/14786419.2018.1543683,SP01339
TPCN02020,Phyllaemblicins H2,'1799849-82-3',CC(=O)OCC1OC(OC2C(OC(=O)C3CC(O)C4(O)C(=O)C5(CC(OC(=O)c6ccccc6)C(C)CO5)OC4C3)OC(CO)C(O)C2O)C(O)C(O)C1O,Sesquiterpenoids,109.0,17.0,1.6e-05,Roots,Zingiberaceae,Phyllanthus emblica,Phytochemistry 117: 123-134.(2015),10.1016/j.phytochem.2015.06.001,SP01340
TPCN02021,Hydroxypelenolide,'17909-94-3',CC1=CCC(O)C(C)CC2OC(=O)C(C)C2CC1,Sesquiterpenoids,0.243,0.035,1.4e-05,Leaves,Asteraceae,Artemisia absinthium,Evid Based Complement Alternat Med 2016: 9521349.（2016）,10.1155/2016/9521349,SP01341
TPCN02022,Triptersinines G,'1416246-35-9',CC(=O)OCC12C(OC(C)=O)CCC(C)(O)C13OC(C)(C)C(C(OC(=O)c1cccnc1)C2OC(=O)c1ccoc1)C3OC(C)=O,Sesquiterpenoids,50.0,7.0,1.4e-05,Leaves,Celastraceae,Tripterygium wilfordii,J Nat Prod 76(1): 85-90.(2013),10.1021/np300759u,SP01342
TPCN02023,Triptersinines J,'1416246-48-4',CC(=O)OCC12C(OC(C)=O)CCC(C)(O)C13OC(C)(C)C(C(O)C2OC(=O)c1ccoc1)C3OC(=O)c1ccoc1,Sesquiterpenoids,50.0,7.0,1.4e-05,Leaves,Celastraceae,Tripterygium wilfordii,J Nat Prod 76(1): 85-90.(2013),10.1021/np300759u,SP01343
TPCN02024,Japonicones G,'1228171-27-4',C=C1C(=O)OC2CC(C)C34CC5(C(=O)OC6CC7(C)C(=CC65)C(C)CCC7O)C(C(C)=C3CC12)C4O,Sesquiterpenoids,20.0,2.8,1.4e-05,Aerial parts,Asteraceae,Inula japonica,Planta Med 76(3): 278-283.(2010),10.1055/s-0029-1186065,SP01344
TPCN02025,Glochicoccin D,'927812-23-5',CC1COC2(CC1OC(=O)c1ccc(O)cc1)OC1CC(C(=O)O)CC(O)C1(O)C2=O,Sesquiterpenoids,109.0,15.0,1.4e-05,Roots,Asteraceae,Phyllanthus emblica,Org Biomol Chem 12(43): 8764-8774.(2014),10.1039/c4ob01196a,SP01345
TPCN02026,Phyllaemblicins H12,'1799849-92-5',CC1COC2(CC1OC(=O)c1ccccc1)OC1CC(C(=O)OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3OC3OCC(O)C(O)C3O)CC(O)C1(O)C2=O,Sesquiterpenoids,109.0,15.0,1.4e-05,Roots,Asteraceae,Phyllanthus emblica,Phytochemistry 117: 123-134.(2015),10.1016/j.phytochem.2015.06.001,SP01346
TPCN02027,Phyllaemblicins H11,'1799849-91-4',CC1COC2(CC1OC(=O)c1ccccc1)OC1CC(C(=O)OCC3OC(OC4C(O)OC(CO)C(O)C4O)C(O)C(O)C3O)CC(O)C1(O)C2=O,Sesquiterpenoids,109.0,15.0,1.4e-05,Roots,Asteraceae,Phyllanthus emblica,Phytochemistry 117: 123-134.(2015),10.1016/j.phytochem.2015.06.001,SP01347
TPCN02028,Montacephalin,'115995-12-5',C=C1C(=O)OC2C1C(O)C(OC(=O)C=C(C)C)C(C)=C1C(=O)C=C(C)C12O,Sesquiterpenoids,4.4,0.6,1.4e-05,Leaves,Malvaceae,Montanoa tomentosa,J Pharm Sci 77(6): 553-556.(1988),10.1002/jps.2600770620,SP01348
TPCN02030,6α-hydroxy-8αH-secoeudesmanolide,'123257-54-5',C=CC1(C)CC2OC(=O)C(=C)C2C(O)C1C(=C)C,Sesquiterpenoids,25.0,3.3,1.3e-05,Aerial parts,Asteraceae,Inula hupehensis,Planta Med 78(10): 1002-1009.(2012),10.1055/s-0031-1298621,SP01349
TPCN02031,New 2,'2365059-09-0',CC1=C2CC34OC(C)(C(O)C2(O)OC1=O)C3CCC4C,Sesquiterpenoids,19.0,2.5,1.3e-05,Roots,Zingiberaceae,Curcuma kwangsiensis,Chem Biodivers 16(5): e1900123.(2019),10.1002/cbdv.201900123,SP01350
TPCN02032,"(5R,7R)-14-Hydroxy-3,4-dehydrohinesolone-14-O-β-D-xylopyra-noside",'1932660-11-1',CC1=CC(=O)C=C(COC2OCC(O)C(O)C2O)C12CCC(C(C)(C)O)C2,Sesquiterpenoids,100.0,13.0,1.3e-05,Subterraneous stems,Zingiberaceae,Atractylodes lancea,J Nat Prod 79(6): 1567-1575.(2016),10.1021/acs.jnatprod.6b00066,SP01351
TPCN02033,Triptersinines B,'1416246-06-4',CC(=O)OCC12C(OC(=O)C=Cc3ccccc3)CCC(C)(O)C13OC(C)(C)C(C(=O)C2OC(=O)c1cccnc1)C3O,Sesquiterpenoids,50.0,6.2,1.2e-05,Leaves,Celastraceae,Tripterygium wilfordii,J Nat Prod 76(1): 85-90.(2013),10.1021/np300759u,SP01352
TPCN02034,Arteannoides C,'2222101-49-5',C=C(C(=O)O)C1CCC(C)C2=C1C(=CC=Cc1cc(OC)c(O)c(OC)c1)C(C(C)=O)=C2,Sesquiterpenoids,100.0,12.4,1.2e-05,Leaves,Asteraceae,Artemisia annua,Org Lett 20(2): 453-456.(2018),10.1021/acs.orglett.7b03796,SP01354
TPCN02035,Triptersinines D,'1416246-20-2',CC(=O)OCC12C(OC(=O)C=Cc3ccccc3)CCC(C)(O)C13OC(C)(C)C(C(OC(C)=O)C2OC(=O)c1cccnc1)C3O,Sesquiterpenoids,50.0,6.0,1.2e-05,Leaves,Celastraceae,Tripterygium wilfordii,J Nat Prod 76(1): 85-90.(2013),10.1021/np300759u,SP01355
TPCN02036,Triptersinines L,'1416246-62-2',CC=C(C)C(=O)OC1C(OC(C)=O)C2C(OC(=O)c3cccnc3)C3(OC2(C)C)C(C)(O)CCC(OC(C)=O)C13COC(C)=O,Sesquiterpenoids,50.0,6.0,1.2e-05,Leaves,Celastraceae,Tripterygium wilfordii,J Nat Prod 76(1): 85-90.(2013),10.1021/np300759u,SP01356
TPCN02037,Triptersinines C,'1416246-16-6',CC(=O)OCC12C(OC(=O)C=Cc3ccccc3)CCC(C)(O)C13OC(C)(C)C(C(OC(C)=O)C2OC(=O)c1cccnc1)C3O,Sesquiterpenoids,50.0,5.7,1.1e-05,Leaves,Celastraceae,Tripterygium wilfordii,J Nat Prod 76(1): 85-90.(2013),10.1021/np300759u,SP01357
TPCN02038,Cornucadinoside E,'2263977-31-5',Cc1c(OC2OC(CO)C(O)C(O)C2O)c(OC2OC(CO)C(O)C(O)C2O)c2c(C)ccc3c2c1OCC3C,Sesquiterpenoids,63.0,7.0,1.1e-05,Fruits,Cornaceae,Cornus officinalis,Bioorg Chem 82: 1-5.(2019),10.1016/j.bioorg.2018.09.026,SP01358
TPCN02039,"(5R,7R)-14-Hydroxy-3,4-dehydrohinesolone-11-O-β-D-apiofuranosyl-(1→6)-β-D-glucopyranoside",'1932660-10-0',CC1=CC(=O)C=C(CO)C12CCC(C(C)(C)OC1OC(COC3OCC(O)(CO)C3O)C(O)C(O)C1O)C2,Sesquiterpenoids,100.0,11.0,1.1e-05,Subterraneous stems,Asteraceae,Atractylodes lancea,J Nat Prod 79(6): 1567-1575.(2016),10.1021/acs.jnatprod.6b00066,SP01359
TPCN02040,"(4R,5S,7R)-14-Hydroxyhinesolone-14-O-β-D-xylopyranoside",'1932660-13-3',CC1=CC(=O)CC(COC2OCC(O)C(O)C2O)C12CCC(C(C)(C)O)C2,Sesquiterpenoids,100.0,11.0,1.1e-05,Subterraneous stems,Asteraceae,Atractylodes lancea,J Nat Prod 79(6): 1567-1575.(2016),10.1021/acs.jnatprod.6b00066,SP01360
TPCN02041,(E)-2-methyl-2-butenyl β-D-glucopyranoside,'217973-11-0',CC=C(C)COC1OC(CO)C(O)C(O)C1O,Sesquiterpenoids,28.0,3.0,1.1e-05,Fruits,Asteraceae,Ficus pumila,Chem Pharm Bull (Tokyo) 48(1): 77-80.(2000),10.1248/cpb.48.77,SP01361
TPCN02042,Triptersinoids B,'2579128-06-4',CC(=O)OCC12C(OC(C)=O)C(OC(C)=O)CC(C)(O)C13CC(C(OC(C)=O)C2OC(=O)c1ccccc1)C(C)(C)O3,Sesquiterpenoids,30.0,3.2,1.1e-05,Leaves,Celastraceae,Tripterygium wilfordii,Bioorg Chem 92: 103288.(2019),10.1016/j.bioorg.2019.103288,SP01362
TPCN02043,Cornucadinoside C,'2263977-27-9',Cc1cc2c(C(C)C)ccc(C)c2c(OC2OC(CO)C(O)C(O)C2O)c1OC1OC(CO)C(O)C(O)C1O,Sesquiterpenoids,63.0,6.4,1e-05,Fruits,Cornaceae,Cornus officinalis,Bioorg Chem 82: 1-5.(2019),10.1016/j.bioorg.2018.09.026,SP01363
TPCN02044,Triptregelol A,'2197992-86-0',CC(=O)OCC12C(O)CCC(C)(O)C13OC(C)(C)C(C(O)C2OC(=O)c1ccccc1)C3OC(C)=O,Sesquiterpenoids,8.0,0.8,1e-05,Stems,Celastraceae,Tripterygium regelii,Fitoterapia 112: 1-8.(2016),10.1016/j.fitote.2016.04.016,SP01364
TPCN02045,Triptregeline J,'2197992-93-9',CC(=O)OC1CC(C)(O)C23OC(C)(C)C(CC(OC(=O)c4ccccc4)C2(C)C1OC(=O)c1ccccc1)C3OC(=O)c1cccnc1,Sesquiterpenoids,8.0,0.8,1e-05,Stems,Celastraceae,Tripterygium regelii,Fitoterapia 112: 1-8.(2016),10.1016/j.fitote.2016.04.016,SP01365
TPCN02046,"(E)-Deca-2-ene-4,6-diyne-1,10-diol-1-O-β-D-glucopyranoside",'1932660-18-8',OCC=CC#CC#CC=CCOC1OC(CO)C(O)C(O)C1O,Sesquiterpenoids,100.0,10.0,1e-05,Subterraneous stems,Celastraceae,Atractylodes lancea,J Nat Prod 79(6): 1567-1575.(2016),10.1021/acs.jnatprod.6b00066,SP01366
TPCN02047,Arteannoides B,'2222101-48-4',C=C(C(=O)O)C1CCC(C)C2=C1C(=CC=Cc1ccc(O)c(OC)c1)C(C(C)=O)=C2,Sesquiterpenoids,100.0,10.0,1e-05,Leaves,Asteraceae,Artemisia annua,Org Lett 20(2): 453-456.(2018),10.1021/acs.orglett.7b03796,SP01367
TPCN02048,Inuchinenolide A,'79383-84-9',C=C1C(=O)OC2CC(C)C(CCC(C)=O)=CC(OC(C)=O)C12,Sesquiterpenoids,25.0,2.4,1e-05,Aerial parts,Asteraceae,Inula hupehensis,Planta Med 78(10): 1002-1009.(2012),10.1055/s-0031-1298621,SP01368
TPCN02095,"Selina-4(14),11-dien-7-ol?",'2758520-91-9',C=C1CCCC2(C)CCC(O)(C(=C)C)CC12,Sesquiterpenoids,2.0,1.0,5e-05,Subterraneous stems,Asteraceae,Atractylodes macrocephala,"Natural Product Research 36, 1230-1235 (2022).",10.1080/14786419.2020.1869970,SP01414
TPCN02099,Gochnatiolid C,'103701-75-3',C=C1C(=O)OC2C1CCC1CCC3(C(=O)CC4C(=C)CCC5C(=C)C(=O)OC5C43)C3=C1C2C(=C)C3=O,Sesquiterpenoids,10.0,8.7,8.7e-05,Aerial parts,Asteraceae,Ainsliaea yunnanensis,"Natural Product Research,  (2021).",10.1080/14786419.2021.1904924,SP01418
TPCN02100,Ainsliadimer A,'1039431-94-1',C=C1C(=O)OC2C1CCC(=C)C1CC3(O)C(O)(CCC34C(=O)CC3C(=C)CCC5C(=C)C(=O)OC5C34)C12,Sesquiterpenoids,10.0,3.2,3.2e-05,Aerial parts,Asteraceae,Ainsliaea yunnanensis,"Natural Product Research,  (2021).",10.1080/14786419.2021.1904924,SP01419
TPCN02103,Ainsliatrimers C,'1558616-70-8',C=C1C(=O)OC2C1CCC1(O)CCC3(C(=O)C4=C5C3C3OC(=O)C(=C)C3CCC5(O)CCC43C(=O)CC4C(=C)CCC5C(=C)C(=O)OC5C43)C3=C1C2C(=C)C3=O,Sesquiterpenoids,10.0,8.3,8.3e-05,Aerial parts,Asteraceae,Ainsliaea yunnanensis,"Natural Product Research,  (2021).",10.1080/14786419.2021.1904924,SP01422
TPCN02104,Gochnatiolid D,'2380028-01-1',C=C1C(=O)OC2C1CCC(=C)C1CC(=O)C(CCC3(O)C(=O)CC4C(=C)CCC5C(=C)C(=O)OC5C43)C12,Sesquiterpenoids,10.0,5.7,5.7e-05,Aerial parts,Asteraceae,Ainsliaea yunnanensis,"Natural Product Research,  (2021).",10.1080/14786419.2021.1904924,SP01423
TPCN02105,?ainsliadimer I,'2394841-75-7',C=C1C(=O)OC2C1CCC1(O)CCC3(C(=O)CC4C(=C)CCC5C(=C)C(=O)OC5C43)C3=C1C2C(C)C3=O,Sesquiterpenoids,10.0,4.7,4.7e-05,Aerial parts,Asteraceae,Ainsliaea yunnanensis,"Natural Product Research,  (2021).",10.1080/14786419.2021.1904924,SP01424
TPCN02106,A trimeric sesquiterpene lactone,'2768013-11-0',C=C1C(=O)OC2C1CCC1(O)CCC3(C(=O)CC4C(=C)CCC5C(=C)C(=O)OC5C43)C3=C1C2C(=C)C3=O,Sesquiterpenoids,10.0,6.6,6.6e-05,Aerial parts,Asteraceae,Ainsliaea yunnanensis,"Natural Product Research,  (2021).",10.1080/14786419.2021.1904924,SP01425
TPCN02107,A trimeric sesquiterpene lactone,'2768013-24-5',C=C1C(=O)OC2C1CCC(=C)C1CC(=O)C(CCC3(O)C(=O)C4=C5C3C3OC(=O)C(=C)C3CCC5(O)CCC43C(=O)CC4C(=C)CCC5C(=C)C(=O)OC5C43)C12,Sesquiterpenoids,10.0,5.6,5.6e-05,Aerial parts,Asteraceae,Ainsliaea yunnanensis,"Natural Product Research,  (2021).",10.1080/14786419.2021.1904924,SP01426
TPCN02109,Gochnatiolid A,'87606-12-0',C=C1C(=O)OC2C1CCC1(O)CCC3(C(=O)CC4C(=C)CCC5C(=C)C(=O)OC5C43)C3=C1C2C(=C)C3=O,Sesquiterpenoids,10.0,8.2,8.2e-05,Aerial parts,Asteraceae,Ainsliaea yunnanensis,"Natural Product Research,  (2021).",10.1080/14786419.2021.1904924,SP01428
TPCN02110,Angepubesin A,'2758596-80-2',CC1=CC(=O)C2C(C1)OC1(C=CC(C)(C)O1)C2(C)O,Sesquiterpenoids,19.0,15.0,7.9e-05,Roots,Apiaceae,Angelica pubescens,"Bioorganic Chemistry 107,  (2021).",10.1016/j.bioorg.2020.104604,SP01429
TPCN02112,Angepubesin C,'2758596-82-4',Cc1ccc2c(c1)OC1(CC(O)C(C)(C)O1)C2(C)O,Sesquiterpenoids,19.0,17.1,9e-05,Roots,Apiaceae,Angelica pubescens,"Bioorganic Chemistry 107,  (2021).",10.1016/j.bioorg.2020.104604,SP01431
TPCN02115,Angepubesin F,'2758596-85-7',Cc1ccc2c(c1)OC(C(C)(C)O)CC(=O)C2(C)O,Sesquiterpenoids,19.0,3.5,1.8e-05,Roots,Apiaceae,Angelica pubescens,"Bioorganic Chemistry 107,  (2021).",10.1016/j.bioorg.2020.104604,SP01434
TPCN02116,"1β,11-dihydroxy-5- eudesmene",'176776-01-5',CC1CCC(O)C2(C)CCC(C(C)(C)O)C=C12,Sesquiterpenoids,22.8,8.9,3.9e-05,Aerial parts,Annonaceae,Artabotrys hongkongensis,"Natural Product Research 34, 1687-1693 (2020).",10.1080/14786419.2018.1527834,SP01435
TPCN02122,1β-hydroxy-11-methoxy-5-eudesmene,'87279-31-0',COC(C)(C)C1C=C2C(C)CCC(O)C2(C)CC1,Sesquiterpenoids,22.8,12.9,5.7e-05,Aerial parts,Annonaceae,Artabotrys hongkongensis,"Natural Product Research 34, 1687-1693 (2020).",10.1080/14786419.2018.1527834,SP01441
TPCN02123,2α-hydroxy pterodontic acid,'959392-19-9',C=C(C(=O)O)C1C=C2C(C)CC(O)CC2(C)CC1,Sesquiterpenoids,22.8,18.3,8e-05,Aerial parts,Annonaceae,Artabotrys hongkongensis,"Natural Product Research 34, 1687-1693 (2020).",10.1080/14786419.2018.1527834,SP01442
TPCN02129,"1,3-epi-granilin",'1559063-66-9',C=C1C(=O)OC2CC3(C)C(O)CC(O)C(=C)C3CC12,Sesquiterpenoids,10.0,8.3,8.3e-05,Whole plants,Asteraceae,Carpesium abrotanoides,"Natural Product Research,  (2021).",10.1080/14786419.2021.1955881,SP01448
TPCN02130,Isotelekin,'17322-82-6',C=C1C(=O)OC2CC3(C)CCC(O)C(=C)C3CC12,Sesquiterpenoids,10.0,3.2,3.2e-05,Whole plants,Asteraceae,Carpesium abrotanoides,"Natural Product Research,  (2021).",10.1080/14786419.2021.1955881,SP01449
TPCN02131,"2,3-dihydroaromaticin",'72173-44-5',C=C1C(=O)OC2CC(C)C3CCC(=O)C3(C)CC12,Sesquiterpenoids,10.0,6.6,6.6e-05,Whole plants,Asteraceae,Carpesium abrotanoides,"Natural Product Research,  (2021).",10.1080/14786419.2021.1955881,SP01451
TPCN02132,5α-hydroxyasperilin,'80442-45-1',C=C1C(=O)OC2CC3(C)C(O)CCC(=C)C3(O)CC12,Sesquiterpenoids,10.0,4.4,4.4e-05,Whole plants,Asteraceae,Carpesium abrotanoides,"Natural Product Research,  (2021).",10.1080/14786419.2021.1955881,SP01452
TPCN02137,Scaberol C,'2414156-04-8',C=C1C(=O)OC2CC3=CC(CC(C)=CC(O)C12)OC3=O,Sesquiterpenoids,60.0,14.4,2.4e-05,Whole plants,Asteraceae,Elephantopus scaber,"Bioorganic Chemistry 104,  (2020).",10.1016/j.bioorg.2020.104314,SP01457
TPCN02138,Elephantopusol,'2414240-66-5',CC1=CC2OC(=O)C(C)C2C(O)CC2=CC(C1)OC2=O,Sesquiterpenoids,60.0,15.8,2.6e-05,Whole plants,Asteraceae,Elephantopus scaber,"Bioorganic Chemistry 104,  (2020).",10.1016/j.bioorg.2020.104314,SP01458
TPCN02139,Isoscaberol A,'2738377-09-6',COCC1C(=O)OC2CC3=CC(CC(C)=CC(O)C21)OC3=O,Sesquiterpenoids,60.0,12.1,2e-05,Whole plants,Asteraceae,Elephantopus scaber,"Bioorganic Chemistry 104,  (2020).",10.1016/j.bioorg.2020.104314,SP01459
TPCN02140,Scaberol A,'2738377-10-9',COCC1C(=O)OC2CC3=CC(CC(C)=CC(O)C21)OC3=O,Sesquiterpenoids,60.0,18.9,3.2e-05,Whole plants,Asteraceae,Elephantopus scaber,"Bioorganic Chemistry 104,  (2020).",10.1016/j.bioorg.2020.104314,SP01460
